stamp_ns,x,y
1738766474665312290,1.7677706246011777,0.009860078127062197
1738766474766144276,1.785636844803493,0.010223373880278358
1738766474867075920,1.8066063880903414,0.011609780631847644
1738766474967851400,1.8254384892074687,0.012117614886315908
1738766475068757057,1.8506682165501174,0.011966337644210784
1738766475169704199,1.8654686481076688,0.014698678153586078
1738766475270407200,1.8875973306975151,0.013053390797642315
1738766475371322632,1.711799388946119,0.00943179734489298
1738766475472269535,1.7353076469254203,0.008670272041643858
1738766475572991848,1.7433888290556376,0.012250356415832208
1738766475673879147,1.7751032008893113,0.00892110229927612
1738766475774759769,1.785636844803493,0.010223373880278358
1738766475875625610,1.8124930555740362,0.011605130189302464
1738766475976449013,1.8319390383194933,0.012547968950859563
1738766476077314854,1.8549746729408072,0.012571145028780512
1738766476178179264,1.8695562722244303,0.014849239222954995
1738766476279063702,1.8942130646168105,0.011402197205196812
1738766476379892349,1.9104320507660328,0.013239539937353245
1738766476480743885,1.9318576213353107,0.013150046343673935
1738766476581639290,1.9511417510371216,0.015512521010309647
1738766476682471752,1.9747928000683947,0.011280377155418249
1738766476783326626,1.9974982385134985,0.012553866711851942
1738766476884176731,2.0016619163101255,0.01298311065568388
1738766476985044956,2.0086109630909506,0.012065305137286878
1738766477085897923,2.0117095619211893,0.014190568924736666
1738766477186789036,2.0093126729868023,0.01771817314121048
1738766477287627935,2.008815774474722,0.015286464723784223
1738766477388467789,2.0161640862501327,0.01668385060963832
1738766477489816666,2.014650243054597,0.020706585006590873
1738766477590200424,2.0119410790354135,0.0166241463164108
1738766477691107750,2.0150794826205694,0.021435142604913908
1738766477791922092,2.0171455267577376,0.02158752656023459
1738766477892820120,2.0155162163544436,0.02228738014466914
1738766477993683338,2.015124613141212,0.024137529735849678
1738766478094507456,2.02503941684537,0.023628978666371744
1738766478195606947,2.0168391455933206,0.024513772995420055
1738766478296296120,2.023042433555885,0.02570662977876903
1738766478397120476,2.02432923313141,0.028320096696829236
1738766478497928381,2.036915920530695,0.04180163107765103
1738766478598810196,2.0389632556411605,0.046792616358527675
1738766478699671745,2.035989047288254,0.04205454865904612
1738766478800603151,2.0368953762701456,0.04480781688041298
1738766478901410818,2.0340353043276513,0.048344244445214304
1738766479002247810,2.033895197423732,0.042630414749265
1738766479103125095,2.041924325734225,0.04948791002824943
1738766479203973532,2.035474942393529,0.037058575632418864
1738766479304871082,2.0404997482287186,0.037210495541645294
1738766479405667067,2.0338998357926115,0.03718928567819091
1738766479506596565,2.0357834641060855,0.04391061235875145
1738766479607403040,2.0402327039060135,0.04669355451492907
1738766479708307028,2.034667663256935,0.041771543621275886
1738766479809145451,2.0379095661723143,0.04651600960131401
1738766479910018444,2.0303779816045977,0.04754356414027702
1738766480010836124,2.0355642404341685,0.04458808771940337
1738766480111711264,2.039858175797413,0.049602596052637546
1738766480212550402,2.028142227907418,0.0517080284781541
1738766480313478231,2.035939368150699,0.045381937025015556
1738766480414281845,2.0383920072487873,0.05397911980493342
1738766480515137196,2.0371672336779745,0.056008580840954225
1738766480616135597,2.035771222643269,0.06350793313091513
1738766480716862679,2.0392959437697016,0.07437302384247564
1738766480818024158,2.044361310229151,0.08774941344707603
1738766480918743134,2.043980641183727,0.09218531179801497
1738766481019439220,2.034773681478462,0.10546236034095094
1738766481120299816,2.0474577983629287,0.11587471382141558
1738766481221196651,2.0430834572944754,0.1232207518361352
1738766481322125196,2.041539674777316,0.13296167554251853
1738766481422879696,2.0503591545114532,0.14992227214565085
1738766481523770332,2.050861185818551,0.1587305251983896
1738766481624597788,2.051056210087287,0.1740056866747995
1738766481725502729,2.0507426809044706,0.18997628610257616
1738766481826313972,2.0531374607026156,0.19295482323704127
1738766481927175999,2.054530159547081,0.21848683110409922
1738766482028052807,2.0563078004146806,0.22193965144303152
1738766482128944397,2.081273083303181,0.3471640473846753
1738766482229768753,2.0842115545018207,0.3616598920277212
1738766482330636978,2.0917101625535492,0.3758790133074332
1738766482431499004,2.0627170022686934,0.28351726581282527
1738766482532329798,2.0644621852199028,0.29414236922616377
1738766482633232117,2.0653955668872226,0.30800977302439725
1738766482734221458,2.0643060020031134,0.31375321978611415
1738766482834959507,2.068162633622404,0.3299881588266718
1738766482935835361,2.074084478569366,0.33449138279618745
1738766483036705256,2.0743409558688746,0.341004018604337
1738766483137545586,2.0831447099419247,0.349471279895171
1738766483238382816,2.0850234263090357,0.366025565880579
1738766483339205503,2.0946665819633803,0.37994377223414655
1738766483440140247,2.0908528247629135,0.3944597073363707
1738766483540921450,2.0926276215605117,0.4159148124529396
1738766483641842842,2.096129709842587,0.4299433345324469
1738766483742646217,2.0947219964291457,0.4532861499500901
1738766483843595505,2.1024982930862355,0.4705367238382383
1738766483944414616,2.0967370811784534,0.4892723400460569
1738766484046895027,2.0987731170471053,0.5151611411810639
1738766484146094322,2.1012882265806705,0.5333126426625947
1738766484246999025,2.098462887525039,0.5500584510527008
1738766484347813845,2.100168970482455,0.5709294929794171
1738766484448663712,2.102966025956224,0.5918038626461154
1738766484549550533,2.096798818881273,0.6109983230808305
1738766484650417566,2.098113989662741,0.6351172561886678
1738766484751310825,2.098551528248371,0.6493560438312292
1738766484852122068,2.10051849472824,0.6607047859177233
1738766484952976942,2.107495160843208,0.6771759776827462
1738766485053839684,2.0972101537130934,0.688155532831379
1738766485154709816,2.1096192586471814,0.7829134138659977
1738766485255545139,2.10816567909478,0.7139305989127936
1738766485356440306,2.1040620266662278,0.8301398461562624
1738766485457324505,2.099307745089843,0.8596381408928839
1738766485558148384,2.1047016123413176,0.8800691974839555
1738766485659028530,2.10835065508384,0.8752486245938227
1738766485759884357,2.1083487321615535,0.8640324061137167
1738766485860709667,2.099444239446473,0.875798815448599
1738766485961560249,2.1115358948944407,0.9109815441021406
1738766486062430143,2.1015289318532897,0.7705963419255707
1738766486163289547,2.1096192586471814,0.7829134138659977
1738766486264177322,2.101678894841712,0.7984070312061972
1738766486365091562,2.1040620266662278,0.8301398461562624
1738766486465909004,2.099307745089843,0.8596381408928839
1738766486566759109,2.1047016123413176,0.8800691974839555
1738766486667651176,2.11029924411344,0.8716006021758149
1738766486768469334,2.104746679466037,0.8642450786952093
1738766486869307756,2.1011793220786337,0.884070747050688
1738766486970160723,2.1149662040752104,0.9147595397757923
1738766487071062088,2.104579505307557,0.9156963130932423
1738766487171899557,2.1072904641280927,0.9406795565442979
1738766487272758484,2.1089578190892233,0.967728771316577
1738766487373617887,2.1186826110087322,0.9785024717424703
1738766487474502087,2.1027780935329496,0.9962553596654937
1738766487575345993,2.1088925327632557,1.0181855680261795
1738766487676219225,2.11099008685692,1.0308546882390188
1738766487777077675,2.1078483827070564,1.0430574368663974
1738766487877899647,2.1048210410829244,1.0673227497687512
1738766487978760719,2.10776607301867,1.103446213863457
1738766488079669476,2.1120867494595563,1.113302623167101
1738766488180526972,2.0977997126025354,1.1196066814560632
1738766488281406403,2.1068828446131955,1.1486676533037932
1738766488382204294,2.1087119516706667,1.1649670072256726
1738766488483115911,2.103865988141097,1.1797491612595574
1738766488583927155,2.1101206152498313,1.202794047471799
1738766488684786558,2.1063309306794387,1.217832972224187
1738766488785707235,2.105345917076469,1.240457749879138
1738766488886507988,2.105142648790835,1.2641511304836195
1738766488987380028,2.1136191846083565,1.4946711191496047
1738766489088246822,2.113347083227113,1.5493185098015738
1738766489189133167,2.112939817384197,1.574189804079708
1738766489289942265,2.1103964161412376,1.5853586937014847
1738766489390810013,2.1158008144619505,1.6196509992006833
1738766489491677999,2.11684523173188,1.6586543791786492
1738766489592528105,2.118661997449692,1.6796391299702293
1738766489693427563,2.115317131728417,1.696625304038141
1738766489794301033,2.111585764740762,1.7259545838863688
1738766489895117760,2.108662842447799,1.449747688306049
1738766489995990038,2.1129005120878688,1.5139390631896001
1738766490096957684,2.116085548152356,1.5570254259596852
1738766490197678328,2.109786346216273,1.5783253711223397
1738766490298552990,2.112844904261185,1.5900308888964525
1738766490399440050,2.1133849064263064,1.6321755915410638
1738766490500272751,2.11684523173188,1.6586543791786492
1738766490601158142,2.115572946454092,1.684980517459977
1738766490701990366,2.1151211111308665,1.7030088356936026
1738766490802855492,2.1103086917779983,1.737819617920937
1738766490903704166,2.115871015732969,1.779956006462752
1738766491005026340,2.1165367362671352,1.795278626920229
1738766491105432510,2.1150097566076846,1.8096220139634347
1738766491206302643,2.112883753968949,1.8381187076557737
1738766491307138920,2.114952723738396,1.8565598069829727
1738766491407993317,2.115138019056929,1.8677992266044159
1738766491508867264,2.115929222792254,1.8941829918055442
1738766491609750748,2.120155816392528,1.922871928976176
1738766491710579395,2.117514952586018,1.9308756445498345
1738766491811447144,2.121102131392461,1.9565149405782973
1738766491912334204,2.117300059661643,1.978751654101975
1738766492013176441,2.117565295796838,2.2059988071091166
1738766492114073753,2.120770947021775,2.0250912171268123
1738766492214879513,2.1254003569757334,2.2510399266299896
1738766492315789223,2.120720533581216,2.0578212191010476
1738766492416638374,2.125768505180186,2.2826308488056477
1738766492517461300,2.119799552187026,2.1040463757307233
1738766492618345976,2.121400385265299,2.3304971358542
1738766492719626427,2.1205359325075905,2.349657339542901
1738766492820036888,2.118127284921733,2.3653745343288426
1738766492920931101,2.119815596426345,2.3826872621087123
1738766493021819592,2.117565295796838,2.2059988071091166
1738766493122639656,2.1222273786629122,2.2207432849695
1738766493223554134,2.12019680918091,2.482017667696758
1738766493324346066,2.11929794328079,2.2703001416938466
1738766493425400257,2.125768505180186,2.2826308488056477
1738766493526092291,2.116969558531151,2.3084375662416603
1738766493626922607,2.1188454688826743,2.336023544244491
1738766493727773666,2.1211502259519075,2.354213752756491
1738766493828639984,2.1178468946225175,2.370615351739783
1738766493929491758,2.120803976443252,2.386689237203264
1738766494030370235,2.124650050487508,2.409628433737037
1738766494131231546,2.1198736572719055,2.4462150148696966
1738766494232076168,2.1206334721617672,2.4946594140361964
1738766494332975149,2.121893171840701,2.5305189571381974
1738766494433814526,2.12264135055808,2.535858171635161
1738766494534715652,2.1101657574168384,2.5469842697868033
1738766494635535717,2.116541564172291,2.5875736732841035
1738766494736433983,2.1149433508223936,2.6356519220420833
1738766494837231636,2.1233715236592965,2.6631073282286684
1738766494938093185,2.1140194351381605,2.683019970064729
1738766495038961411,2.101384248050668,2.689872081285841
1738766495139910221,2.1255199610210864,2.6797813304356706
1738766495240697145,2.115308392175595,2.687535847782112
1738766495341598511,2.1094693668780096,2.7311647030674244
1738766495442404985,2.1186361689452013,2.764048650089484
1738766495543303967,2.1128555241127374,2.771211951048194
1738766495644124985,2.114848615879776,2.7986596888808433
1738766495745004892,2.1152968594332373,2.8248948994131675
1738766495845879078,2.1148933780513395,3.059826055514355
1738766495946725607,2.10907622795959,3.08157241872994
1738766496047641516,2.1118903907295836,3.0989079235719363
1738766496148614883,2.109511496279732,3.1222035425761914
1738766496249309063,2.1127959257048134,3.1361684606630096
1738766496350144863,2.114183489101324,3.1661659230799084
1738766496451017857,2.109929080427601,3.1851198497160307
1738766496551929951,2.114103136098838,2.9927043317375537
1738766496652712345,2.1091195440782,3.227577442909355
1738766496753650188,2.112253623537548,3.0335763492968995
1738766496854454517,2.1148933780513395,3.059826055514355
1738766496955327511,2.10907622795959,3.08157241872994
1738766497056210041,2.1118903907295836,3.0989079235719363
1738766497157063007,2.1097600052678587,3.127456460386829
1738766497257886648,2.1127959257048134,3.1361684606630096
1738766497358754158,2.1131918044934115,3.1730170416965917
1738766497459620237,2.1117103314656025,3.1906187975217426
1738766497560469151,2.1090119687960955,3.210669297873727
1738766497661319256,2.111488348509512,3.2367084434896536
1738766497762183428,2.1084331657243505,3.257195209940371
1738766497863042831,2.1123900897193764,3.276644936286969
1738766497963898182,2.0995664402353116,3.3042096103068994
1738766498064791203,2.1066829184952787,3.3238422983955225
1738766498165705681,2.11319561687077,3.3263439684860776
1738766498266496181,2.10219220889296,3.3277448771130675
1738766498367388248,2.098289232881669,3.3581182393078035
1738766498468206406,2.1011526625881656,3.376294661937091
1738766498569080830,2.1009286496361073,3.389322482871998
1738766498669927120,2.109975160005842,3.415829987073367
1738766498770794153,2.108982947356443,3.4396997403834093
1738766498871643066,2.103733928096592,3.4463944000205364
1738766498972508669,2.1058543936334173,3.4548434349819717
1738766499073411942,2.101925415189453,3.475464713741933
1738766499174253225,2.1111623942368682,3.4953603448246784
1738766499275081396,2.1065588294037663,3.498672822917295
1738766499376017570,2.1023341305640093,3.488232990936969
1738766499476806641,2.0951802253549294,3.7076333423647796
1738766499577719927,2.096526046306305,3.7210184244046323
1738766499678505182,2.0992094255587834,3.5572918036541563
1738766499779371500,2.0950530664881124,3.763565869593058
1738766499880315304,2.0933797912115963,3.7793303625434995
1738766499981101036,2.096130356642438,3.7966234840035025
1738766500081987381,2.09605274126203,3.825075970438566
1738766500182855129,2.0996271389081156,3.6492489599848845
1738766500283718348,2.0971269729739674,3.6720417755725245
1738766500384528637,2.0919327320512995,3.885123485594385
1738766500485465050,2.0955322296947707,3.7106506016670067
1738766500586266518,2.097062366310653,3.7264188532573552
1738766500687132359,2.0966066608037695,3.750305283139027
1738766500788010120,2.092811652876967,3.7691618094164476
1738766500888842583,2.095807448162996,3.781716573772777
1738766500989677668,2.096281414971478,3.8037044330510312
1738766501090596199,2.0934269961738554,3.8325464794726667
1738766501191447735,2.092983101725956,3.8564177913898665
1738766501292296171,2.0918964168652017,3.86910877919133
1738766501393181086,2.092195756758488,3.891418781035855
1738766501495454311,2.0897174990624845,3.9184470213555325
1738766501594877720,2.0881289298658676,3.932852299638283
1738766501695772171,2.0883713686689003,3.9504729275752153
1738766501796591520,2.08475701998396,3.97333670834153
1738766501897445679,2.08627919675603,3.9962353912189057
1738766501998305559,2.08523888898131,4.012343887792362
1738766502099146128,2.0796038826827647,4.03238945133958
1738766502200035095,2.0779747405845317,4.049655614568521
1738766502300876856,2.076736769847069,4.066191854288659
1738766502401748657,2.076797374340534,4.075610886959414
1738766502502629757,2.050324961662534,4.137324449152254
1738766502603473663,2.0480600608060335,4.1480791822418155
1738766502704371452,2.0417585768059956,4.153460252146341
1738766502805199862,2.0382448739042847,4.159618642124984
1738766502906045437,2.030310424342623,4.164860032392327
1738766503006928205,2.0287262989583055,4.176690111464844
1738766503107790709,2.024226744695686,4.177652956454385
1738766503208629131,2.057625796895227,4.116131748347011
1738766503309492111,2.0551785995679444,4.125971937517358
1738766503410358429,2.0543984487647493,4.132989465207332
1738766503511184931,2.050324961662534,4.137324449152254
1738766503612089634,2.0480600608060335,4.1480791822418155
1738766503712953091,2.0417585768059956,4.153460252146341
1738766503813797474,2.0365328851144726,4.161226487030281
1738766503914632082,2.0306071113629893,4.164978667294659
1738766504015544891,2.0232076553643368,4.1792979903752645
1738766504116353989,2.0249615247472175,4.178073771517926
1738766504217200518,2.017370841949414,4.186256244840523
1738766504318064690,2.012378256886378,4.181573198738118
1738766504418927193,2.0061608878348482,4.193910055483563
1738766504519828796,2.0033380340332942,4.196029589665219
1738766504620666742,1.9967504562598581,4.206472739707385
1738766504722458124,1.991542472098958,4.2063518538930005
1738766504822386980,1.9861487536757376,4.212753569766632
1738766504923282146,1.9805602043786674,4.215856842348351
1738766505024140358,1.9727513868854956,4.219468261256749
1738766505124931097,1.96842731450663,4.224070693565874
1738766505225800514,1.9575617890776151,4.223763309615014
1738766505326681614,1.9528173072453412,4.229239052550995
1738766505427532196,1.942522046327359,4.231478360730186
1738766505528393030,1.9387141748174315,4.229681555125381
1738766505629258633,1.926886888776532,4.234864003137507
1738766505730162144,1.9209786982278294,4.235544182136029
1738766505830996513,1.913265503547039,4.243040725426111
1738766505931849718,1.9057401702767733,4.235892209222892
1738766506032875299,1.899839104365513,4.243259774053116
1738766506133558750,1.8105126441759722,4.226687282184426
1738766506234406471,1.8850498254083954,4.241804283212062
1738766506335278034,1.7911203596925003,4.221974033400268
1738766506436261654,1.783741411978789,4.215941763917431
1738766506536999226,1.7698616932248759,4.209447365154988
1738766506637865543,1.8574708451072164,4.241812026692843
1738766506738763809,1.753093551632647,4.1967064286307885
1738766506839594364,1.840544600694246,4.237228991340355
1738766506940426350,1.8321219378568447,4.234666084121791
1738766507041327715,1.8239900929958799,4.235988707058801
1738766507142158508,1.8065484064158976,4.226266575710879
1738766507244269371,1.8003863568580216,4.223771849748573
1738766507343894720,1.7870666941674758,4.221140287081249
1738766507444751978,1.7808643276271905,4.212925288396947
1738766507545644283,1.7678214844509947,4.207548918049195
1738766507647532463,1.7561224224522984,4.2006268463115175
1738766507747311115,1.753093551632647,4.1967064286307885
1738766507848174810,1.7384413489855475,4.189491400550625
1738766507949053764,1.7265130205245363,4.179808017933411
1738766508050173759,1.724375606293839,4.174355725169168
1738766508150834084,1.7010474511366094,4.165139610833201
1738766508251921177,1.6972706493606677,4.162729857739412
1738766508352458477,1.6930998478532222,4.15315138698436
1738766508453349113,1.6728065975026096,4.1476034919989715
1738766508554219961,1.6714774841504942,4.139900317315456
1738766508655270100,1.6594109761691223,4.133476020296011
1738766508755957127,1.6486635240298082,4.122627950396871
1738766508856771708,1.6394150627681279,4.117508550601753
1738766508957649231,1.6284887777128465,4.111403891635481
